text,label_suggested,confidence,source,collected_at,label_frequency,label_human
cattle_record: Cattle_ID=CATTLE_024550; Breed=Sahiwal; Region=Africa; Country=IN; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=142; Weight_kg=576.0; Parity=2; Lactation_Stage=Mid; Days_in_Milk=202; Feed_Type=Hay; Feed_Quantity_kg=11.8; Water_Intake_L=58.6; Walking_Distance_km=4.88; Grazing_Duration_hrs=9.5; Rumination_Time_hrs=11.7; Resting_Hours=7.2; Body_Temperature_C=37.5; Heart_Rate_bpm=74.0; Respiratory_Rate=31.0; Ambient_Temperature_C=32.1; Humidity_percent=100.0; Season=Spring; Housing_Score=0.57; Milk_Yield_L=12.04; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.92; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2024-12-26; Farm_ID=FARM_0077; Disease_Status=Healthy,acetonaemia,0.10548773565810118,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_233719; Breed=Guernsey; Region=South_America; Country=NZ; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=116; Weight_kg=465.1; Parity=3; Lactation_Stage=Mid; Days_in_Milk=122; Feed_Type=Silage; Feed_Quantity_kg=14.6; Water_Intake_L=44.5; Walking_Distance_km=1.88; Grazing_Duration_hrs=4.5; Rumination_Time_hrs=7.9; Resting_Hours=9.3; Body_Temperature_C=39.3; Heart_Rate_bpm=56.0; Respiratory_Rate=24.0; Ambient_Temperature_C=32.4; Humidity_percent=65.0; Season=Winter; Housing_Score=0.58; Milk_Yield_L=9.36; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=8.7; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-02-08; Farm_ID=FARM_0244; Disease_Status=Metritis,acetonaemia,0.10549699940041056,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_241370; Breed=Holstein_Zebu_Cross; Region=South_America; Country=DE; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=29; Weight_kg=606.5; Parity=5; Lactation_Stage=Mid; Days_in_Milk=306; Feed_Type=Green_Fodder; Feed_Quantity_kg=12.3; Water_Intake_L=62.6; Walking_Distance_km=0.5; Grazing_Duration_hrs=8.1; Rumination_Time_hrs=8.1; Resting_Hours=12.4; Body_Temperature_C=37.9; Heart_Rate_bpm=77.0; Respiratory_Rate=21.0; Ambient_Temperature_C=37.4; Humidity_percent=64.5; Season=Summer; Housing_Score=0.75; Milk_Yield_L=8.49; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.99; Body_Condition_Score=2.5; Milking_Interval_hrs=24; Date=2022-11-30; Farm_ID=FARM_0864; Disease_Status=Healthy,acetonaemia,0.1055241582466039,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_039701; Breed=Simmental; Region=Africa; Country=PK; Climate_Zone=Mediterranean; Management_System=Mixed; Age_Months=83; Weight_kg=372.5; Parity=6; Lactation_Stage=Early; Days_in_Milk=284; Feed_Type=Crop_Residues; Feed_Quantity_kg=14.1; Water_Intake_L=89.5; Walking_Distance_km=0.5; Grazing_Duration_hrs=3.9; Rumination_Time_hrs=9.7; Resting_Hours=12.0; Body_Temperature_C=39.1; Heart_Rate_bpm=56.0; Respiratory_Rate=24.0; Ambient_Temperature_C=27.2; Humidity_percent=100.0; Season=Autumn; Housing_Score=0.79; Milk_Yield_L=22.36; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=23.46; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2024-05-16; Farm_ID=FARM_0869; Disease_Status=Healthy,acetonaemia,0.10553182332002224,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_117581; Breed=Jersey_Zebu_Cross; Region=Oceania; Country=DE; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=37; Weight_kg=530.2; Parity=2; Lactation_Stage=Late; Days_in_Milk=354; Feed_Type=Mixed_Feed; Feed_Quantity_kg=6.9; Water_Intake_L=77.1; Walking_Distance_km=2.76; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=5.6; Resting_Hours=9.1; Body_Temperature_C=39.8; Heart_Rate_bpm=65.0; Respiratory_Rate=24.0; Ambient_Temperature_C=24.9; Humidity_percent=87.6; Season=Summer; Housing_Score=0.65; Milk_Yield_L=7.1; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.27; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-11-04; Farm_ID=FARM_0002; Disease_Status=Healthy,acetonaemia,0.10554750965346053,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_157461; Breed=Montbeliarde; Region=South_Asia; Country=BR; Climate_Zone=Temperate; Management_System=Mixed; Age_Months=116; Weight_kg=705.1; Parity=2; Lactation_Stage=Late; Days_in_Milk=5; Feed_Type=Green_Fodder; Feed_Quantity_kg=14.6; Water_Intake_L=22.7; Walking_Distance_km=4.2; Grazing_Duration_hrs=7.2; Rumination_Time_hrs=6.7; Resting_Hours=15.4; Body_Temperature_C=39.6; Heart_Rate_bpm=59.0; Respiratory_Rate=24.0; Ambient_Temperature_C=25.3; Humidity_percent=57.1; Season=Spring; Housing_Score=0.83; Milk_Yield_L=10.76; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.15; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-02-18; Farm_ID=FARM_0508; Disease_Status=Acidosis,acetonaemia,0.10555238829121856,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_247769; Breed=Normande; Region=South_Asia; Country=IN; Climate_Zone=Continental; Management_System=Intensive; Age_Months=140; Weight_kg=278.6; Parity=4; Lactation_Stage=Late; Days_in_Milk=54; Feed_Type=Pasture_Grass; Feed_Quantity_kg=20.9; Water_Intake_L=88.9; Walking_Distance_km=3.58; Grazing_Duration_hrs=8.0; Rumination_Time_hrs=7.5; Resting_Hours=9.4; Body_Temperature_C=38.8; Heart_Rate_bpm=50.0; Respiratory_Rate=34.0; Ambient_Temperature_C=28.3; Humidity_percent=83.2; Season=Summer; Housing_Score=0.51; Milk_Yield_L=8.88; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=11.11; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2024-07-24; Farm_ID=FARM_0728; Disease_Status=Healthy,acetonaemia,0.10556202338742214,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_238700; Breed=Ankole; Region=Global; Country=UK; Climate_Zone=Mediterranean; Management_System=Intensive; Age_Months=84; Weight_kg=399.1; Parity=5; Lactation_Stage=Mid; Days_in_Milk=213; Feed_Type=Concentrates; Feed_Quantity_kg=10.0; Water_Intake_L=72.4; Walking_Distance_km=4.92; Grazing_Duration_hrs=8.9; Rumination_Time_hrs=8.3; Resting_Hours=14.9; Body_Temperature_C=38.2; Heart_Rate_bpm=61.0; Respiratory_Rate=26.0; Ambient_Temperature_C=24.6; Humidity_percent=85.1; Season=Winter; Housing_Score=0.34; Milk_Yield_L=2.9; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=2.2; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2024-09-02; Farm_ID=FARM_0007; Disease_Status=Diarrhea,acetonaemia,0.10557062390839159,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_104040; Breed=White_Fulani; Region=Europe_NA; Country=UK; Climate_Zone=Arid; Management_System=Extensive; Age_Months=49; Weight_kg=733.1; Parity=2; Lactation_Stage=Late; Days_in_Milk=115; Feed_Type=Crop_Residues; Feed_Quantity_kg=14.7; Water_Intake_L=91.5; Walking_Distance_km=1.24; Grazing_Duration_hrs=10.9; Rumination_Time_hrs=9.2; Resting_Hours=8.3; Body_Temperature_C=39.4; Heart_Rate_bpm=73.0; Respiratory_Rate=22.0; Ambient_Temperature_C=3.8; Humidity_percent=77.3; Season=Summer; Housing_Score=0.33; Milk_Yield_L=3.69; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.3; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2024-05-05; Farm_ID=FARM_0048; Disease_Status=Healthy,acetonaemia,0.10557110260712173,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_216132; Breed=Kankrej; Region=Africa; Country=ET; Climate_Zone=Continental; Management_System=Extensive; Age_Months=71; Weight_kg=286.8; Parity=4; Lactation_Stage=Late; Days_in_Milk=296; Feed_Type=Silage; Feed_Quantity_kg=12.8; Water_Intake_L=71.6; Walking_Distance_km=4.23; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=8.3; Resting_Hours=7.5; Body_Temperature_C=38.3; Heart_Rate_bpm=92.0; Respiratory_Rate=22.0; Ambient_Temperature_C=13.6; Humidity_percent=64.0; Season=Winter; Housing_Score=0.89; Milk_Yield_L=5.48; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.35; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-10-08; Farm_ID=FARM_0751; Disease_Status=Healthy,acetonaemia,0.10561357413064466,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_212155; Breed=Kenana; Region=South_America; Country=CN; Climate_Zone=Continental; Management_System=Pastoral; Age_Months=38; Weight_kg=658.3; Parity=6; Lactation_Stage=Mid; Days_in_Milk=310; Feed_Type=Dry_Fodder; Feed_Quantity_kg=12.1; Water_Intake_L=45.8; Walking_Distance_km=3.5; Grazing_Duration_hrs=6.0; Rumination_Time_hrs=4.5; Resting_Hours=10.8; Body_Temperature_C=38.6; Heart_Rate_bpm=58.0; Respiratory_Rate=21.0; Ambient_Temperature_C=37.0; Humidity_percent=55.1; Season=Summer; Housing_Score=0.5; Milk_Yield_L=5.99; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=7.37; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2022-12-30; Farm_ID=FARM_0481; Disease_Status=Protein_Deficiency,acetonaemia,0.1056147362237321,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_248484; Breed=Ankole; Region=South_Asia; Country=PK; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=47; Weight_kg=538.3; Parity=5; Lactation_Stage=Late; Days_in_Milk=263; Feed_Type=Mixed_Feed; Feed_Quantity_kg=3.0; Water_Intake_L=59.9; Walking_Distance_km=5.44; Grazing_Duration_hrs=6.9; Rumination_Time_hrs=9.5; Resting_Hours=11.6; Body_Temperature_C=38.5; Heart_Rate_bpm=65.0; Respiratory_Rate=10.0; Ambient_Temperature_C=25.1; Humidity_percent=71.5; Season=Spring; Housing_Score=0.39; Milk_Yield_L=2.21; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.91; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-04-07; Farm_ID=FARM_0082; Disease_Status=Healthy,acetonaemia,0.1056179261060772,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_198762; Breed=Girolando; Region=Africa; Country=BR; Climate_Zone=Mediterranean; Management_System=Intensive; Age_Months=50; Weight_kg=663.9; Parity=5; Lactation_Stage=Late; Days_in_Milk=188; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.8; Water_Intake_L=69.2; Walking_Distance_km=2.21; Grazing_Duration_hrs=5.9; Rumination_Time_hrs=9.8; Resting_Hours=9.1; Body_Temperature_C=36.6; Heart_Rate_bpm=76.0; Respiratory_Rate=37.0; Ambient_Temperature_C=42.8; Humidity_percent=63.3; Season=Spring; Housing_Score=0.59; Milk_Yield_L=9.14; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=11.69; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-09-02; Farm_ID=FARM_0409; Disease_Status=Anaplasmosis,acetonaemia,0.10562562536796277,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_218855; Breed=Exotic_Local_Cross; Region=South_Asia; Country=ET; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=41; Weight_kg=442.8; Parity=4; Lactation_Stage=Mid; Days_in_Milk=321; Feed_Type=Dry_Fodder; Feed_Quantity_kg=11.9; Water_Intake_L=96.3; Walking_Distance_km=0.88; Grazing_Duration_hrs=10.2; Rumination_Time_hrs=9.0; Resting_Hours=10.8; Body_Temperature_C=39.8; Heart_Rate_bpm=74.0; Respiratory_Rate=21.0; Ambient_Temperature_C=18.1; Humidity_percent=46.9; Season=Spring; Housing_Score=0.31; Milk_Yield_L=14.1; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.72; Body_Condition_Score=3.0; Milking_Interval_hrs=6; Date=2023-09-05; Farm_ID=FARM_0517; Disease_Status=Healthy,acetonaemia,0.10562678619980256,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_132444; Breed=Norwegian_Red; Region=Oceania; Country=PK; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=35; Weight_kg=442.1; Parity=4; Lactation_Stage=Late; Days_in_Milk=230; Feed_Type=Mixed_Feed; Feed_Quantity_kg=11.5; Water_Intake_L=78.2; Walking_Distance_km=3.08; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=10.7; Resting_Hours=11.4; Body_Temperature_C=38.9; Heart_Rate_bpm=45.0; Respiratory_Rate=23.0; Ambient_Temperature_C=33.0; Humidity_percent=66.6; Season=Summer; Housing_Score=0.52; Milk_Yield_L=11.23; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.66; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-05-13; Farm_ID=FARM_0056; Disease_Status=Healthy,acetonaemia,0.10563596295430512,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_201860; Breed=Kankrej; Region=Africa; Country=AU; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=77; Weight_kg=497.2; Parity=2; Lactation_Stage=Early; Days_in_Milk=88; Feed_Type=Crop_Residues; Feed_Quantity_kg=14.3; Water_Intake_L=38.3; Walking_Distance_km=4.0; Grazing_Duration_hrs=5.4; Rumination_Time_hrs=9.1; Resting_Hours=9.8; Body_Temperature_C=38.7; Heart_Rate_bpm=88.0; Respiratory_Rate=30.0; Ambient_Temperature_C=18.6; Humidity_percent=69.8; Season=Winter; Housing_Score=0.56; Milk_Yield_L=6.04; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.54; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2024-12-05; Farm_ID=FARM_0028; Disease_Status=Healthy,acetonaemia,0.10566050376062142,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_161857; Breed=Kenana; Region=Europe_NA; Country=KE; Climate_Zone=Mediterranean; Management_System=Intensive; Age_Months=52; Weight_kg=534.1; Parity=2; Lactation_Stage=Late; Days_in_Milk=364; Feed_Type=Pasture_Grass; Feed_Quantity_kg=9.9; Water_Intake_L=58.0; Walking_Distance_km=6.28; Grazing_Duration_hrs=6.4; Rumination_Time_hrs=5.1; Resting_Hours=10.6; Body_Temperature_C=37.8; Heart_Rate_bpm=79.0; Respiratory_Rate=22.0; Ambient_Temperature_C=11.2; Humidity_percent=61.7; Season=Summer; Housing_Score=0.85; Milk_Yield_L=4.26; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.83; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-09-15; Farm_ID=FARM_0001; Disease_Status=Bovine_Tuberculosis,acetonaemia,0.10566138056059321,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_029589; Breed=Kenana; Region=Oceania; Country=ET; Climate_Zone=Mediterranean; Management_System=Semi_Intensive; Age_Months=24; Weight_kg=402.4; Parity=4; Lactation_Stage=Mid; Days_in_Milk=98; Feed_Type=Mixed_Feed; Feed_Quantity_kg=12.5; Water_Intake_L=91.2; Walking_Distance_km=3.35; Grazing_Duration_hrs=5.8; Rumination_Time_hrs=7.7; Resting_Hours=15.3; Body_Temperature_C=38.4; Heart_Rate_bpm=55.0; Respiratory_Rate=28.0; Ambient_Temperature_C=13.3; Humidity_percent=46.8; Season=Autumn; Housing_Score=0.81; Milk_Yield_L=8.9; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.12; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2024-05-15; Farm_ID=FARM_0555; Disease_Status=Healthy,acetonaemia,0.10567562967729445,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_183062; Breed=Simmental; Region=South_Asia; Country=US; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=127; Weight_kg=328.9; Parity=5; Lactation_Stage=Mid; Days_in_Milk=363; Feed_Type=Hay; Feed_Quantity_kg=4.4; Water_Intake_L=64.3; Walking_Distance_km=4.76; Grazing_Duration_hrs=9.1; Rumination_Time_hrs=4.8; Resting_Hours=12.5; Body_Temperature_C=38.1; Heart_Rate_bpm=67.0; Respiratory_Rate=23.0; Ambient_Temperature_C=22.2; Humidity_percent=37.8; Season=Monsoon; Housing_Score=0.96; Milk_Yield_L=6.75; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=7.82; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-09-23; Farm_ID=FARM_0278; Disease_Status=Theileriosis,acetonaemia,0.10568360760310576,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_244679; Breed=Exotic_Local_Cross; Region=South_Asia; Country=FR; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=107; Weight_kg=730.6; Parity=2; Lactation_Stage=Early; Days_in_Milk=276; Feed_Type=Green_Fodder; Feed_Quantity_kg=5.3; Water_Intake_L=93.4; Walking_Distance_km=3.81; Grazing_Duration_hrs=3.4; Rumination_Time_hrs=9.1; Resting_Hours=7.3; Body_Temperature_C=38.4; Heart_Rate_bpm=55.0; Respiratory_Rate=26.0; Ambient_Temperature_C=22.9; Humidity_percent=70.7; Season=Monsoon; Housing_Score=0.64; Milk_Yield_L=6.59; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.92; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-04-17; Farm_ID=FARM_0873; Disease_Status=BVD_Pestivirus,acetonaemia,0.10569094127053234,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_058081; Breed=Red_Poll_Africa; Region=South_America; Country=BD; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=119; Weight_kg=679.7; Parity=6; Lactation_Stage=Mid; Days_in_Milk=99; Feed_Type=Mixed_Feed; Feed_Quantity_kg=9.7; Water_Intake_L=80.2; Walking_Distance_km=3.21; Grazing_Duration_hrs=3.9; Rumination_Time_hrs=6.3; Resting_Hours=9.2; Body_Temperature_C=39.0; Heart_Rate_bpm=82.0; Respiratory_Rate=25.0; Ambient_Temperature_C=18.8; Humidity_percent=39.7; Season=Summer; Housing_Score=0.61; Milk_Yield_L=6.58; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.87; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-11-29; Farm_ID=FARM_0902; Disease_Status=Healthy,acetonaemia,0.10570028055141904,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_244039; Breed=Fleckvieh; Region=Oceania; Country=US; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=96; Weight_kg=459.0; Parity=4; Lactation_Stage=Mid; Days_in_Milk=359; Feed_Type=Pasture_Grass; Feed_Quantity_kg=13.3; Water_Intake_L=61.7; Walking_Distance_km=3.83; Grazing_Duration_hrs=6.9; Rumination_Time_hrs=6.7; Resting_Hours=14.7; Body_Temperature_C=37.6; Heart_Rate_bpm=64.0; Respiratory_Rate=31.0; Ambient_Temperature_C=26.7; Humidity_percent=44.5; Season=Spring; Housing_Score=0.55; Milk_Yield_L=8.04; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.0; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2024-03-16; Farm_ID=FARM_0110; Disease_Status=Heat_Stress,acetonaemia,0.10573134653440024,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_011012; Breed=Rathi; Region=Europe_NA; Country=IN; Climate_Zone=Arid; Management_System=Intensive; Age_Months=73; Weight_kg=443.0; Parity=6; Lactation_Stage=Early; Days_in_Milk=89; Feed_Type=Green_Fodder; Feed_Quantity_kg=11.6; Water_Intake_L=86.5; Walking_Distance_km=3.69; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=8.9; Resting_Hours=5.0; Body_Temperature_C=38.1; Heart_Rate_bpm=67.0; Respiratory_Rate=17.0; Ambient_Temperature_C=39.3; Humidity_percent=90.3; Season=Monsoon; Housing_Score=0.82; Milk_Yield_L=9.13; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.21; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-03-02; Farm_ID=FARM_0443; Disease_Status=Healthy,acetonaemia,0.10573972608700048,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
cattle_record: Cattle_ID=CATTLE_192192; Breed=Australian_Milking_Zebu; Region=Global; Country=BR; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=139; Weight_kg=590.2; Parity=3; Lactation_Stage=Mid; Days_in_Milk=179; Feed_Type=Dry_Fodder; Feed_Quantity_kg=10.7; Water_Intake_L=35.5; Walking_Distance_km=1.78; Grazing_Duration_hrs=8.9; Rumination_Time_hrs=9.0; Resting_Hours=10.5; Body_Temperature_C=37.0; Heart_Rate_bpm=67.0; Respiratory_Rate=20.0; Ambient_Temperature_C=44.2; Humidity_percent=90.6; Season=Summer; Housing_Score=0.45; Milk_Yield_L=13.36; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.81; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2024-04-04; Farm_ID=FARM_0393; Disease_Status=Healthy,acetonaemia,0.10575939397203972,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,2944,
